roll_call_id,people_id,vote,vote_desc
996628,18069,1,Yea
996628,18071,1,Yea
996628,18072,1,Yea
996628,18073,1,Yea
996628,18074,1,Yea
996628,18077,1,Yea
996628,18078,1,Yea
996628,18079,1,Yea
996628,18080,1,Yea
996628,19330,1,Yea
996628,19459,1,Yea
996628,19487,1,Yea
996628,19627,1,Yea
996628,19658,1,Yea
996628,19659,1,Yea
996628,19716,1,Yea
996628,19717,1,Yea
996628,19719,1,Yea
996628,19720,1,Yea
996628,19721,1,Yea
996628,19723,1,Yea
996628,21440,1,Yea
996628,21717,1,Yea
996628,21718,1,Yea
996628,21719,1,Yea
996628,21720,1,Yea
996628,21721,1,Yea
996628,21722,1,Yea
996628,21723,1,Yea
996628,22654,1,Yea
996628,22851,1,Yea
1018557,1504,1,Yea
1018557,1507,1,Yea
1018557,1552,1,Yea
1018557,1556,1,Yea
1018557,1561,1,Yea
1018557,10959,1,Yea
1018557,10970,1,Yea
1018557,10972,1,Yea
1018557,11611,1,Yea
1018557,11612,1,Yea
1018557,14099,1,Yea
1018557,14101,1,Yea
1018557,14114,1,Yea
1018557,14125,1,Yea
1018557,14134,1,Yea
1018557,16221,1,Yea
1018557,16285,1,Yea
1018557,16304,1,Yea
1018557,16305,1,Yea
1018557,16306,1,Yea
1018557,16307,1,Yea
1018557,16308,1,Yea
1018557,17701,3,NV
1018557,18068,1,Yea
1018557,18070,3,NV
1018557,18075,3,NV
1018557,18082,1,Yea
1018557,19724,1,Yea
1018557,19725,1,Yea
1018557,19726,1,Yea
1018557,19727,1,Yea
1018557,19728,1,Yea
1018557,19733,1,Yea
1018557,21374,1,Yea
1018557,21724,1,Yea
1018557,21725,1,Yea
1018557,21726,1,Yea
1018557,21727,1,Yea
1018557,21728,1,Yea
992291,14098,1,Yea
992291,14110,1,Yea
992291,14112,1,Yea
992291,16288,1,Yea
992291,16295,3,NV
992291,18069,1,Yea
992291,18074,3,NV
992291,19627,1,Yea
992291,19720,1,Yea
992291,21717,1,Yea
992291,21719,1,Yea
992291,21722,1,Yea
996621,14091,1,Yea
996621,14092,1,Yea
996621,14094,1,Yea
996621,14096,1,Yea
996621,14098,1,Yea
996621,14100,1,Yea
996621,14103,3,NV
996621,14104,1,Yea
996621,14106,3,NV
996621,14107,1,Yea
996621,14109,1,Yea
996621,14110,1,Yea
996621,14112,1,Yea
996621,14113,1,Yea
996621,14115,1,Yea
996621,14116,1,Yea
996621,14117,3,NV
996621,14118,1,Yea
996621,14119,3,NV
996621,14120,1,Yea
996621,14121,1,Yea
996621,14122,1,Yea
996621,14123,3,NV
996621,14219,1,Yea
996621,16033,1,Yea
996621,16087,1,Yea
996621,16280,1,Yea
996621,16282,1,Yea
996621,16284,1,Yea
996621,16286,1,Yea
996621,16287,1,Yea
996621,16288,1,Yea
996621,16291,3,NV
996621,16293,1,Yea
996621,16294,1,Yea
996621,16295,1,Yea
996621,16296,1,Yea
996621,16297,1,Yea
996621,16299,1,Yea
996621,16303,1,Yea
996621,16309,1,Yea
996621,16316,1,Yea
996621,17428,1,Yea
996621,18063,1,Yea
996621,18064,1,Yea
996621,18065,1,Yea
996621,18066,3,NV
996621,18067,1,Yea
996621,18069,1,Yea
996621,18071,1,Yea
996621,18072,1,Yea
996621,18073,1,Yea
996621,18074,1,Yea
996621,18077,1,Yea
996621,18078,1,Yea
996621,18079,1,Yea
996621,18080,1,Yea
996621,19330,1,Yea
996621,19459,1,Yea
996621,19487,1,Yea
996621,19627,1,Yea
996621,19658,1,Yea
996621,19659,1,Yea
996621,19716,1,Yea
996621,19717,1,Yea
996621,19719,1,Yea
996621,19720,1,Yea
996621,19721,1,Yea
996621,19723,1,Yea
996621,21440,1,Yea
996621,21717,1,Yea
996621,21718,1,Yea
996621,21719,1,Yea
996621,21720,1,Yea
996621,21721,1,Yea
996621,21722,1,Yea
996621,21723,1,Yea
996621,22654,1,Yea
996621,22851,1,Yea
1018538,1504,1,Yea
1018538,1507,1,Yea
1018538,1552,1,Yea
1018538,1556,1,Yea
1018538,1561,1,Yea
1018538,10959,1,Yea
1018538,10970,1,Yea
1018538,10972,1,Yea
1018538,11611,1,Yea
1018538,11612,1,Yea
1018538,14099,1,Yea
1018538,14101,1,Yea
1018538,14114,1,Yea
1018538,14125,1,Yea
1018538,14134,1,Yea
1018538,16221,1,Yea
1018538,16285,1,Yea
1018538,16304,1,Yea
1018538,16305,1,Yea
1018538,16306,1,Yea
1018538,16307,1,Yea
1018538,16308,1,Yea
1018538,17701,3,NV
1018538,18068,1,Yea
1018538,18070,3,NV
1018538,18075,3,NV
1018538,18082,1,Yea
1018538,19724,1,Yea
1018538,19725,1,Yea
1018538,19726,1,Yea
1018538,19727,1,Yea
1018538,19728,1,Yea
1018538,19733,1,Yea
1018538,21374,1,Yea
1018538,21724,1,Yea
1018538,21725,1,Yea
1018538,21726,1,Yea
1018538,21727,1,Yea
1018538,21728,1,Yea
1026138,10970,1,Yea
1026138,14099,1,Yea
1026138,16307,1,Yea
1026138,16308,1,Yea
1026138,17701,1,Yea
1026138,21725,1,Yea
1026138,21728,1,Yea
1033640,1504,1,Yea
1033640,1556,1,Yea
1033640,10972,1,Yea
1033640,16221,1,Yea
1033640,16305,1,Yea
1033640,19627,1,Yea
1033640,21726,1,Yea
1059297,1507,2,Nay
1059297,10972,2,Nay
1059297,16221,1,Yea
1059297,16306,2,Nay
1059297,18068,2,Nay
1059297,18070,2,Nay
1059297,19724,1,Yea
1059297,19726,2,Nay
1059297,19728,2,Nay
1059297,21374,2,Nay
1059297,21726,2,Nay
1059298,1507,1,Yea
1059298,10972,1,Yea
1059298,16221,1,Yea
1059298,16306,1,Yea
1059298,18068,1,Yea
1059298,18070,1,Yea
1059298,19724,1,Yea
1059298,19726,1,Yea
1059298,19728,1,Yea
1059298,21374,1,Yea
1059298,21726,1,Yea
1026086,1504,1,Yea
1026086,1507,1,Yea
1026086,1556,1,Yea
1026086,11612,1,Yea
1026086,14099,1,Yea
1026086,18075,1,Yea
1026086,19726,1,Yea
1026086,21727,1,Yea
1026086,21728,1,Yea
1037839,1504,1,Yea
1037839,1507,1,Yea
1037839,1552,1,Yea
1037839,1556,1,Yea
1037839,1561,1,Yea
1037839,10959,1,Yea
1037839,10970,1,Yea
1037839,10972,1,Yea
1037839,11611,1,Yea
1037839,11612,1,Yea
1037839,14099,1,Yea
1037839,14101,1,Yea
1037839,14114,1,Yea
1037839,14125,1,Yea
1037839,14134,1,Yea
1037839,16221,1,Yea
1037839,16285,1,Yea
1037839,16304,1,Yea
1037839,16305,1,Yea
1037839,16306,1,Yea
1037839,16307,1,Yea
1037839,16308,1,Yea
1037839,17701,1,Yea
1037839,18068,1,Yea
1037839,18070,3,NV
1037839,18075,3,NV
1037839,18082,1,Yea
1037839,19627,1,Yea
1037839,19724,1,Yea
1037839,19725,1,Yea
1037839,19726,1,Yea
1037839,19727,1,Yea
1037839,19728,1,Yea
1037839,19733,1,Yea
1037839,21374,1,Yea
1037839,21724,1,Yea
1037839,21725,1,Yea
1037839,21726,1,Yea
1037839,21727,1,Yea
1037839,21728,1,Yea
1037863,1552,1,Yea
1037863,16306,1,Yea
1037863,16308,1,Yea
1037863,18068,1,Yea
1037863,19726,1,Yea
1056433,1504,1,Yea
1056433,1556,1,Yea
1056433,10972,1,Yea
1056433,16221,1,Yea
1056433,16305,1,Yea
1056433,19627,1,Yea
1056433,21726,1,Yea
1044937,10970,1,Yea
1044937,14101,1,Yea
1044937,14114,3,NV
1044937,14134,1,Yea
1044937,16221,1,Yea
1044937,16285,1,Yea
1044937,16305,1,Yea
1044937,16307,1,Yea
1044937,18082,1,Yea
1044937,19725,1,Yea
1044937,19727,1,Yea
1044937,21724,1,Yea
1044937,21727,1,Yea
1044937,21728,1,Yea
1059252,1507,1,Yea
1059252,10972,1,Yea
1059252,16221,1,Yea
1059252,16306,1,Yea
1059252,18068,1,Yea
1059252,18070,1,Yea
1059252,19724,1,Yea
1059252,19726,3,NV
1059252,19728,1,Yea
1059252,21374,3,NV
1059252,21726,1,Yea
1075293,1504,1,Yea
1075293,1556,1,Yea
1075293,10972,1,Yea
1075293,16221,1,Yea
1075293,16305,1,Yea
1075293,19627,1,Yea
1075293,21726,1,Yea
1026124,10970,1,Yea
1026124,11611,2,Nay
1026124,14101,1,Yea
1026124,14114,2,Nay
1026124,14134,1,Yea
1026124,16307,1,Yea
1026124,18068,1,Yea
1026124,18075,1,Yea
1026124,19727,3,NV
1026124,19733,1,Yea
1026124,21374,1,Yea
1056418,1504,1,Yea
1056418,1556,1,Yea
1056418,10972,1,Yea
1056418,16221,1,Yea
1056418,16305,1,Yea
1056418,19627,1,Yea
1056418,21726,1,Yea
1029547,1504,1,Yea
1029547,1561,1,Yea
1029547,18068,1,Yea
1029547,19627,1,Yea
1029547,21728,1,Yea
1045008,1504,1,Yea
1045008,1556,1,Yea
1045008,10972,1,Yea
1045008,16221,1,Yea
1045008,16305,1,Yea
1045008,19627,1,Yea
1045008,21726,1,Yea
1028406,1561,1,Yea
1028406,10972,1,Yea
1028406,14099,1,Yea
1028406,16304,1,Yea
1028406,16305,1,Yea
1028406,18070,1,Yea
1028406,21374,1,Yea
1064015,11611,1,Yea
1064015,11612,1,Yea
1064015,14101,1,Yea
1064015,16221,1,Yea
1064015,16304,1,Yea
1064015,16306,1,Yea
1064015,18070,1,Yea
1064015,18075,1,Yea
1064015,21726,1,Yea
1075314,1504,1,Yea
1075314,1556,1,Yea
1075314,10972,1,Yea
1075314,16221,1,Yea
1075314,16305,1,Yea
1075314,19627,1,Yea
1075314,21726,1,Yea
1047577,10970,1,Yea
1047577,11611,2,Nay
1047577,14101,1,Yea
1047577,14114,2,Nay
1047577,14134,1,Yea
1047577,16307,1,Yea
1047577,18068,1,Yea
1047577,18075,1,Yea
1047577,19727,3,NV
1047577,19733,1,Yea
1047577,21374,1,Yea
1068274,1504,1,Yea
1068274,1556,1,Yea
1068274,10972,1,Yea
1068274,16221,1,Yea
1068274,16305,3,NV
1068274,19627,1,Yea
1068274,21726,1,Yea
1026108,10970,1,Yea
1026108,14099,1,Yea
1026108,16307,1,Yea
1026108,16308,1,Yea
1026108,17701,1,Yea
1026108,21725,1,Yea
1026108,21728,1,Yea
1046153,10970,1,Yea
1046153,16221,1,Yea
1046153,19627,1,Yea
1046153,19727,1,Yea
1046153,21725,1,Yea
1068160,1504,1,Yea
1068160,1556,1,Yea
1068160,10972,1,Yea
1068160,16221,1,Yea
1068160,16305,3,NV
1068160,19627,1,Yea
1068160,21726,1,Yea
1026102,10970,1,Yea
1026102,11611,1,Yea
1026102,14101,1,Yea
1026102,14114,1,Yea
1026102,14134,1,Yea
1026102,16307,1,Yea
1026102,18068,1,Yea
1026102,18075,1,Yea
1026102,19727,1,Yea
1026102,19733,1,Yea
1026102,21374,1,Yea
1068287,1504,1,Yea
1068287,1556,1,Yea
1068287,10972,1,Yea
1068287,16221,1,Yea
1068287,16305,3,NV
1068287,19627,1,Yea
1068287,21726,1,Yea
1029578,1504,1,Yea
1029578,1561,1,Yea
1029578,18068,1,Yea
1029578,19627,1,Yea
1029578,21728,1,Yea
1044957,1504,1,Yea
1044957,1556,1,Yea
1044957,10972,1,Yea
1044957,16221,1,Yea
1044957,16305,1,Yea
1044957,19627,1,Yea
1044957,21726,1,Yea
1046107,14106,1,Yea
1046107,14110,1,Yea
1046107,14115,3,NV
1046107,14119,1,Yea
1046107,16280,1,Yea
1046107,16309,1,Yea
1046107,16316,1,Yea
1046107,18072,1,Yea
1046107,19659,1,Yea
1046107,19719,1,Yea
1046107,21720,1,Yea
1059264,14091,1,Yea
1059264,14096,1,Yea
1059264,14110,1,Yea
1059264,14119,1,Yea
1059264,16033,1,Yea
1059264,16286,3,NV
1059264,16296,3,NV
1059264,18077,1,Yea
1059264,19330,1,Yea
1059264,19487,1,Yea
1059264,19658,1,Yea
1059264,19721,1,Yea
1059264,21440,1,Yea
1059264,21718,1,Yea
1059264,21723,1,Yea
1059264,22654,1,Yea
1066742,14091,1,Yea
1066742,14092,1,Yea
1066742,14096,1,Yea
1066742,14098,1,Yea
1066742,14100,1,Yea
1066742,14103,1,Yea
1066742,14104,1,Yea
1066742,14106,1,Yea
1066742,14107,1,Yea
1066742,14109,1,Yea
1066742,14110,1,Yea
1066742,14112,1,Yea
1066742,14113,1,Yea
1066742,14115,1,Yea
1066742,14116,1,Yea
1066742,14117,1,Yea
1066742,14118,1,Yea
1066742,14119,1,Yea
1066742,14120,1,Yea
1066742,14121,1,Yea
1066742,14122,1,Yea
1066742,14123,1,Yea
1066742,14219,1,Yea
1066742,16033,1,Yea
1066742,16087,1,Yea
1066742,16280,1,Yea
1066742,16282,1,Yea
1066742,16284,1,Yea
1066742,16286,1,Yea
1066742,16287,1,Yea
1066742,16288,1,Yea
1066742,16291,1,Yea
1066742,16293,1,Yea
1066742,16294,1,Yea
1066742,16295,1,Yea
1066742,16296,1,Yea
1066742,16297,1,Yea
1066742,16299,1,Yea
1066742,16303,1,Yea
1066742,16309,1,Yea
1066742,16316,1,Yea
1066742,17428,1,Yea
1066742,18063,1,Yea
1066742,18064,1,Yea
1066742,18065,1,Yea
1066742,18066,1,Yea
1066742,18067,1,Yea
1066742,18069,1,Yea
1066742,18071,1,Yea
1066742,18072,1,Yea
1066742,18073,1,Yea
1066742,18074,1,Yea
1066742,18077,1,Yea
1066742,18078,1,Yea
1066742,18079,1,Yea
1066742,18080,1,Yea
1066742,19330,1,Yea
1066742,19459,1,Yea
1066742,19487,1,Yea
1066742,19658,1,Yea
1066742,19659,3,NV
1066742,19716,1,Yea
1066742,19717,1,Yea
1066742,19719,1,Yea
1066742,19720,1,Yea
1066742,19721,1,Yea
1066742,19723,1,Yea
1066742,21440,1,Yea
1066742,21717,1,Yea
1066742,21718,1,Yea
1066742,21719,1,Yea
1066742,21720,1,Yea
1066742,21721,1,Yea
1066742,21722,1,Yea
1066742,21723,1,Yea
1066742,22654,1,Yea
1066742,22851,1,Yea
1066742,22918,1,Yea
1046170,14092,1,Yea
1046170,14107,1,Yea
1046170,14113,1,Yea
1046170,14115,3,NV
1046170,14122,1,Yea
1046170,16282,1,Yea
1046170,16288,1,Yea
1046170,16291,1,Yea
1046170,16294,1,Yea
1046170,16296,1,Yea
1046170,17428,1,Yea
1046170,18066,1,Yea
1046170,18069,1,Yea
1046170,18072,1,Yea
1046170,18073,1,Yea
1046170,19330,1,Yea
1046170,19459,1,Yea
1046170,21440,1,Yea
1046170,21721,1,Yea
1059194,14091,1,Yea
1059194,14096,1,Yea
1059194,14110,1,Yea
1059194,14119,1,Yea
1059194,16033,1,Yea
1059194,16286,3,NV
1059194,16296,3,NV
1059194,18077,1,Yea
1059194,19330,1,Yea
1059194,19487,1,Yea
1059194,19658,1,Yea
1059194,19721,1,Yea
1059194,21440,1,Yea
1059194,21718,1,Yea
1059194,21723,1,Yea
1059194,22654,1,Yea
1066716,14091,1,Yea
1066716,14092,1,Yea
1066716,14096,1,Yea
1066716,14098,1,Yea
1066716,14100,1,Yea
1066716,14103,1,Yea
1066716,14104,1,Yea
1066716,14106,1,Yea
1066716,14107,1,Yea
1066716,14109,1,Yea
1066716,14110,1,Yea
1066716,14112,1,Yea
1066716,14113,1,Yea
1066716,14115,1,Yea
1066716,14116,1,Yea
1066716,14117,1,Yea
1066716,14118,1,Yea
1066716,14119,1,Yea
1066716,14120,1,Yea
1066716,14121,1,Yea
1066716,14122,1,Yea
1066716,14123,1,Yea
1066716,14219,1,Yea
1066716,16033,1,Yea
1066716,16087,1,Yea
1066716,16280,1,Yea
1066716,16282,1,Yea
1066716,16284,1,Yea
1066716,16286,1,Yea
1066716,16287,1,Yea
1066716,16288,1,Yea
1066716,16291,1,Yea
1066716,16293,1,Yea
1066716,16294,1,Yea
1066716,16295,1,Yea
1066716,16296,1,Yea
1066716,16297,1,Yea
1066716,16299,1,Yea
1066716,16303,1,Yea
1066716,16309,1,Yea
1066716,16316,1,Yea
1066716,17428,1,Yea
1066716,18063,1,Yea
1066716,18064,1,Yea
1066716,18065,1,Yea
1066716,18066,1,Yea
1066716,18067,1,Yea
1066716,18069,1,Yea
1066716,18071,1,Yea
1066716,18072,1,Yea
1066716,18073,1,Yea
1066716,18074,1,Yea
1066716,18077,1,Yea
1066716,18078,1,Yea
1066716,18079,1,Yea
1066716,18080,1,Yea
1066716,19330,1,Yea
1066716,19459,1,Yea
1066716,19487,1,Yea
1066716,19658,1,Yea
1066716,19659,3,NV
1066716,19716,1,Yea
1066716,19717,1,Yea
1066716,19719,1,Yea
1066716,19720,1,Yea
1066716,19721,1,Yea
1066716,19723,1,Yea
1066716,21440,1,Yea
1066716,21717,1,Yea
1066716,21718,1,Yea
1066716,21719,1,Yea
1066716,21720,1,Yea
1066716,21721,1,Yea
1066716,21722,1,Yea
1066716,21723,1,Yea
1066716,22654,1,Yea
1066716,22851,1,Yea
1066716,22918,1,Yea
1036448,14092,1,Yea
1036448,16293,1,Yea
1036448,18067,1,Yea
1036448,18080,1,Yea
1036448,19659,1,Yea
1036448,19717,1,Yea
1036448,19720,1,Yea
1036448,19721,1,Yea
1049013,14091,1,Yea
1049013,14092,1,Yea
1049013,14094,1,Yea
1049013,14096,1,Yea
1049013,14098,3,NV
1049013,14100,1,Yea
1049013,14103,1,Yea
1049013,14104,1,Yea
1049013,14106,1,Yea
1049013,14107,3,NV
1049013,14109,1,Yea
1049013,14110,1,Yea
1049013,14112,1,Yea
1049013,14113,1,Yea
1049013,14115,3,NV
1049013,14116,1,Yea
1049013,14117,1,Yea
1049013,14118,1,Yea
1049013,14119,1,Yea
1049013,14120,1,Yea
1049013,14121,1,Yea
1049013,14122,1,Yea
1049013,14123,1,Yea
1049013,14219,1,Yea
1049013,16033,1,Yea
1049013,16087,1,Yea
1049013,16280,1,Yea
1049013,16282,1,Yea
1049013,16284,1,Yea
1049013,16286,1,Yea
1049013,16287,1,Yea
1049013,16288,1,Yea
1049013,16291,1,Yea
1049013,16293,1,Yea
1049013,16294,1,Yea
1049013,16295,1,Yea
1049013,16296,1,Yea
1049013,16297,1,Yea
1049013,16299,1,Yea
1049013,16303,3,NV
1049013,16309,1,Yea
1049013,16316,1,Yea
1049013,17428,1,Yea
1049013,18063,1,Yea
1049013,18064,1,Yea
1049013,18065,1,Yea
1049013,18066,1,Yea
1049013,18067,1,Yea
1049013,18069,1,Yea
1049013,18071,1,Yea
1049013,18072,1,Yea
1049013,18073,1,Yea
1049013,18074,1,Yea
1049013,18077,1,Yea
1049013,18078,1,Yea
1049013,18079,1,Yea
1049013,18080,1,Yea
1049013,19330,1,Yea
1049013,19459,1,Yea
1049013,19487,1,Yea
1049013,19658,1,Yea
1049013,19659,1,Yea
1049013,19716,1,Yea
1049013,19717,1,Yea
1049013,19719,1,Yea
1049013,19720,1,Yea
1049013,19721,1,Yea
1049013,19723,1,Yea
1049013,21440,1,Yea
1049013,21717,1,Yea
1049013,21718,1,Yea
1049013,21719,1,Yea
1049013,21720,1,Yea
1049013,21721,1,Yea
1049013,21722,1,Yea
1049013,21723,1,Yea
1049013,22654,1,Yea
1049013,22851,1,Yea
1049873,14091,1,Yea
1049873,14104,1,Yea
1049873,14110,1,Yea
1049873,14116,3,NV
1049873,16286,1,Yea
1049873,16309,3,NV
1049873,17428,1,Yea
1049873,18065,3,NV
1049873,18077,3,NV
1049873,18078,1,Yea
1049873,21440,1,Yea
1049873,21717,3,NV
1049873,21722,1,Yea
1049873,21723,1,Yea
1049873,22851,1,Yea
1047603,14104,1,Yea
1047603,14107,1,Yea
1047603,14116,1,Yea
1047603,14119,1,Yea
1047603,16295,1,Yea
1047603,19459,1,Yea
1047603,19716,1,Yea
1047603,21440,1,Yea
1047603,22851,1,Yea
1053519,14091,1,Yea
1053519,14094,1,Yea
1053519,14096,1,Yea
1053519,14110,1,Yea
1053519,14119,1,Yea
1053519,16033,1,Yea
1053519,16286,1,Yea
1053519,16296,1,Yea
1053519,18064,1,Yea
1053519,19330,1,Yea
1053519,19487,1,Yea
1053519,19658,1,Yea
1053519,19721,1,Yea
1053519,21440,1,Yea
1053519,21718,1,Yea
1053519,22654,1,Yea
1060972,14091,1,Yea
1060972,14092,1,Yea
1060972,14094,1,Yea
1060972,14096,1,Yea
1060972,14098,1,Yea
1060972,14100,1,Yea
1060972,14103,1,Yea
1060972,14104,1,Yea
1060972,14106,1,Yea
1060972,14107,3,NV
1060972,14109,1,Yea
1060972,14110,1,Yea
1060972,14112,1,Yea
1060972,14113,1,Yea
1060972,14115,1,Yea
1060972,14116,1,Yea
1060972,14117,1,Yea
1060972,14118,1,Yea
1060972,14119,1,Yea
1060972,14120,1,Yea
1060972,14121,1,Yea
1060972,14122,1,Yea
1060972,14123,1,Yea
1060972,14219,1,Yea
1060972,16033,1,Yea
1060972,16087,1,Yea
1060972,16280,1,Yea
1060972,16282,1,Yea
1060972,16284,1,Yea
1060972,16286,1,Yea
1060972,16287,1,Yea
1060972,16288,1,Yea
1060972,16291,1,Yea
1060972,16293,1,Yea
1060972,16294,1,Yea
1060972,16295,1,Yea
1060972,16296,1,Yea
1060972,16297,1,Yea
1060972,16299,1,Yea
1060972,16303,1,Yea
1060972,16309,1,Yea
1060972,16316,1,Yea
1060972,17428,1,Yea
1060972,18063,1,Yea
1060972,18064,3,NV
1060972,18065,1,Yea
1060972,18066,1,Yea
1060972,18067,1,Yea
1060972,18069,1,Yea
1060972,18071,1,Yea
1060972,18072,1,Yea
1060972,18073,1,Yea
1060972,18074,1,Yea
1060972,18077,1,Yea
1060972,18078,1,Yea
1060972,18079,1,Yea
1060972,18080,1,Yea
1060972,19330,1,Yea
1060972,19459,1,Yea
1060972,19487,1,Yea
1060972,19658,1,Yea
1060972,19659,1,Yea
1060972,19716,1,Yea
1060972,19717,1,Yea
1060972,19719,1,Yea
1060972,19720,1,Yea
1060972,19721,1,Yea
1060972,19723,1,Yea
1060972,21440,1,Yea
1060972,21717,1,Yea
1060972,21718,1,Yea
1060972,21719,1,Yea
1060972,21720,1,Yea
1060972,21721,1,Yea
1060972,21722,1,Yea
1060972,21723,1,Yea
1060972,22654,1,Yea
1060972,22851,1,Yea
1060972,22918,1,Yea
1065196,14100,1,Yea
1065196,14103,1,Yea
1065196,14116,1,Yea
1065196,16291,1,Yea
1065196,16295,1,Yea
1065196,17428,1,Yea
1065196,18080,1,Yea
1065196,19717,1,Yea
1065196,19719,1,Yea
1065196,19720,1,Yea
1065196,22851,1,Yea
1036457,14118,1,Yea
1036457,16296,1,Yea
1036457,16297,1,Yea
1036457,18071,1,Yea
1036457,21440,1,Yea
1036457,21717,1,Yea
1036457,21719,1,Yea
1059266,14091,1,Yea
1059266,14096,1,Yea
1059266,14110,1,Yea
1059266,14119,1,Yea
1059266,16033,1,Yea
1059266,16286,3,NV
1059266,16296,3,NV
1059266,18077,1,Yea
1059266,19330,1,Yea
1059266,19487,1,Yea
1059266,19658,1,Yea
1059266,19721,1,Yea
1059266,21440,1,Yea
1059266,21718,1,Yea
1059266,21723,1,Yea
1059266,22654,1,Yea
1066756,14091,1,Yea
1066756,14092,1,Yea
1066756,14096,1,Yea
1066756,14098,1,Yea
1066756,14100,1,Yea
1066756,14103,1,Yea
1066756,14104,1,Yea
1066756,14106,1,Yea
1066756,14107,1,Yea
1066756,14109,1,Yea
1066756,14110,1,Yea
1066756,14112,1,Yea
1066756,14113,1,Yea
1066756,14115,1,Yea
1066756,14116,1,Yea
1066756,14117,1,Yea
1066756,14118,1,Yea
1066756,14119,1,Yea
1066756,14120,1,Yea
1066756,14121,1,Yea
1066756,14122,1,Yea
1066756,14123,1,Yea
1066756,14219,1,Yea
1066756,16033,1,Yea
1066756,16087,1,Yea
1066756,16280,1,Yea
1066756,16282,1,Yea
1066756,16284,1,Yea
1066756,16286,1,Yea
1066756,16287,1,Yea
1066756,16288,1,Yea
1066756,16291,1,Yea
1066756,16293,1,Yea
1066756,16294,1,Yea
1066756,16295,1,Yea
1066756,16296,1,Yea
1066756,16297,1,Yea
1066756,16299,1,Yea
1066756,16303,1,Yea
1066756,16309,1,Yea
1066756,16316,1,Yea
1066756,17428,1,Yea
1066756,18063,1,Yea
1066756,18064,1,Yea
1066756,18065,1,Yea
1066756,18066,1,Yea
1066756,18067,1,Yea
1066756,18069,1,Yea
1066756,18071,1,Yea
1066756,18072,1,Yea
1066756,18073,1,Yea
1066756,18074,1,Yea
1066756,18077,1,Yea
1066756,18078,1,Yea
1066756,18079,1,Yea
1066756,18080,1,Yea
1066756,19330,1,Yea
1066756,19459,1,Yea
1066756,19487,1,Yea
1066756,19658,1,Yea
1066756,19659,3,NV
1066756,19716,1,Yea
1066756,19717,1,Yea
1066756,19719,1,Yea
1066756,19720,1,Yea
1066756,19721,1,Yea
1066756,19723,1,Yea
1066756,21440,1,Yea
1066756,21717,1,Yea
1066756,21718,1,Yea
1066756,21719,1,Yea
1066756,21720,1,Yea
1066756,21721,1,Yea
1066756,21722,1,Yea
1066756,21723,1,Yea
1066756,22654,1,Yea
1066756,22851,1,Yea
1066756,22918,1,Yea
1036446,14109,1,Yea
1036446,14119,1,Yea
1036446,16293,1,Yea
1036446,16299,1,Yea
1036446,19716,1,Yea
1036446,19723,3,NV
1036446,21719,1,Yea
1036446,21720,1,Yea
1065286,14118,1,Yea
1065286,16296,1,Yea
1065286,16297,1,Yea
1065286,18071,1,Yea
1065286,21440,1,Yea
1065286,21717,1,Yea
1065286,21719,1,Yea
1076928,14091,1,Yea
1076928,14096,1,Yea
1076928,14110,1,Yea
1076928,14119,1,Yea
1076928,14121,1,Yea
1076928,16033,1,Yea
1076928,16286,1,Yea
1076928,18077,1,Yea
1076928,19330,1,Yea
1076928,19487,1,Yea
1076928,19658,1,Yea
1076928,19721,1,Yea
1076928,21440,1,Yea
1076928,21718,1,Yea
1076928,22654,1,Yea
1076928,22918,1,Yea
1047562,14109,1,Yea
1047562,14119,3,NV
1047562,16293,2,Nay
1047562,16299,1,Yea
1047562,19716,1,Yea
1047562,19723,1,Yea
1047562,21719,1,Yea
1047562,21720,2,Nay
1036427,14118,1,Yea
1036427,16296,1,Yea
1036427,16297,1,Yea
1036427,18071,3,NV
1036427,21440,1,Yea
1036427,21717,1,Yea
1036427,21719,1,Yea
1054640,14098,1,Yea
1054640,16284,1,Yea
1054640,16297,1,Yea
1054640,18079,1,Yea
1054640,18080,1,Yea
1054640,21720,1,Yea
1054640,22654,1,Yea
1049891,14091,1,Yea
1049891,14104,1,Yea
1049891,14110,1,Yea
1049891,14116,1,Yea
1049891,16286,1,Yea
1049891,16309,1,Yea
1049891,17428,1,Yea
1049891,18065,1,Yea
1049891,18077,1,Yea
1049891,18078,1,Yea
1049891,21440,1,Yea
1049891,21717,1,Yea
1049891,21722,1,Yea
1049891,21723,1,Yea
1049891,22851,1,Yea
1057645,14096,1,Yea
1057645,14107,1,Yea
1057645,14112,1,Yea
1057645,14121,1,Yea
1057645,16033,1,Yea
1057645,16282,1,Yea
1057645,18064,1,Yea
1057645,18065,1,Yea
1057645,18071,3,NV
1057645,21718,1,Yea
1057645,22851,1,Yea
1054591,14098,1,Yea
1054591,16284,1,Yea
1054591,16297,1,Yea
1054591,18079,1,Yea
1054591,18080,1,Yea
1054591,21720,1,Yea
1054591,22654,1,Yea
1005316,14098,1,Yea
1005316,14110,1,Yea
1005316,14112,1,Yea
1005316,16288,1,Yea
1005316,16295,1,Yea
1005316,18069,1,Yea
1005316,18074,1,Yea
1005316,19627,1,Yea
1005316,19720,3,NV
1005316,21717,1,Yea
1005316,21719,1,Yea
1005316,21722,1,Yea
1009528,14091,3,NV
1009528,14092,1,Yea
1009528,14094,1,Yea
1009528,14096,1,Yea
1009528,14098,1,Yea
1009528,14100,3,NV
1009528,14103,3,NV
